date,"song, artist",song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity_score
3/16/19,"Mo Bamba, Sheck Wes",Mo Bamba,Sheck Wes,0.729,0.625,4,-5.266,1,0.0315,0.194,0.00986,0.248,0.261,146.034,183907,1.0453333333333334
10/10/15,"Honey, I'm Good., Andy Grammer","Honey, I'm Good.",Andy Grammer,0.754,0.802,9,-6.424,1,0.0551,0.0349,0,0.335,0.583,122.026,199263,1.0445652173913045
12/15/12,"Whistle, Flo Rida",Whistle,Flo Rida,0.747,0.937,0,-5.746,1,0.0453,0.0208,0,0.29,0.739,103.976,224653,1.043424317617866
8/1/15,"Style, Taylor Swift",Style,Taylor Swift,0.575,0.824,2,-4.823,1,0.038,0.000418,0.0214,0.0901,0.292,94.971,231000,1.0427698574338085
11/16/13,"Clarity, Zedd",Clarity,Zedd,0.509,0.781,8,-3.48,1,0.072,0.0398,0,0.0749,0.176,128,271427,1.039122137
4/26/14,"My Hitta, YG",My Hitta,YG,0.764,0.504,10,-6.781,0,0.106,0.135,0,0.143,0.678,85.545,236093,1.035667107001321
4/9/16,"Ex's, Elle King",Ex's,Elle King,0.612,0.921,7,-2.882,1,0.085,0.0183,0,0.0576,0.446,139.988,202173,1.0321658327376697
4/25/15,"I Don't F**k With You, Big Sean",I Don't F**k With You,Big Sean,0.815,0.724,1,-5.658,1,0.0712,0.0385,0,0.334,0.366,97.957,284413,1.0319018404907976
12/19/15,"Photograph, Ed Sheeran",Photograph,Ed Sheeran,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,258987,1.0309278350515465
6/18/16,"My Boo, Ghost Town DJ's",My Boo,Ghost Town DJ's,0.885,0.477,6,-9.196,0,0.0664,0.000131,0.000664,0.336,0.691,130.078,346840,1.0285714285714285
11/7/15,"Worth It, Fifth Harmony",Worth It,Fifth Harmony,0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.594,99.987,224573,1.0228887134964484
11/19/11,"Tonight Tonight, Hot Chelle Rae",Tonight Tonight,Hot Chelle Rae,0.686,0.783,4,-4.977,1,0.119,0.0764,0,0.163,0.814,99.978,200467,1.0180995475113124
3/31/18,"Young Dumb, Khalid",Young Dumb,Khalid,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,202547,1.0177705977382874
2/3/18,"What Lovers Do, Maroon 5",What Lovers Do,Maroon 5,0.799,0.597,5,-5.131,0,0.0611,0.0788,5.66e-06,0.1,0.419,110.001,199849,1.0176211453744493
6/29/13,"Love Me, Lil Wayne",Love Me,Lil Wayne,0.669,0.634,11,-6.476,1,0.0327,0.0125,0,0.0946,0.496,124.906,255053,1.0146750524109014
11/17/18,"Delicate, Taylor Swift",Delicate,Taylor Swift,0.75,0.404,9,-10.178,0,0.0682,0.216,0.000357,0.0911,0.0499,95.045,232253,1.012396694214876
7/6/19,"Break Up With Your Girlfriend, I'm Bored, Ariana Grande","Break Up With Your Girlfriend, I'm Bored",Ariana Grande,0.726,0.554,5,-5.29,0,0.0917,0.0421,0,0.106,0.335,169.999,190440,1.0075566750629723
3/4/17,"Juju On That Beat (TZ Anthem), Zay Hilfigerrr",Juju On That Beat (TZ Anthem),Zay Hilfigerrr,0.807,0.887,1,-3.892,1,0.275,0.00381,0,0.391,0.78,160.517,144244,1.0068493150684932
9/8/18,"Friends, Marshmello",Friends,Marshmello,0.626,0.88,9,-2.384,0,0.0504,0.205,0,0.128,0.534,95.079,202621,1.0011904761904762
12/26/20,"Willow, Taylor Swift",Willow,Taylor Swift,0.392,0.574,7,-9.195,1,0.17,0.833,0.00179,0.145,0.529,81.112,214707,1
2/2/19,"Natural, Imagine Dragons",Natural,Imagine Dragons,0.704,0.611,2,-6.112,1,0.0409,0.217,0,0.0812,0.22,100,189467,0.9959016393442622
6/4/16,"Roses, The Chainsmokers",Roses,The Chainsmokers,0.713,0.802,4,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,226739,0.9937952430196484
10/22/16,"Low Life, Future",Low Life,Future,0.722,0.331,8,-7.789,1,0.0726,0.337,0.282,0.146,0.102,143.961,313547,0.992706645
2/19/11,"Secrets, OneRepublic",Secrets,OneRepublic,0.516,0.764,2,-6.223,1,0.0366,0.0717,0,0.115,0.376,148.021,224693,0.9924812030075189
1/31/15,"Hot Boy, Bobby Shmurda",Hot Boy,Bobby Shmurda,0.859,0.5,9,-7.628,1,0.347,0.042,1.6e-05,0.0616,0.186,83.981,194561,0.992063492
3/5/16,"On My Mind, Ellie Goulding",On My Mind,Ellie Goulding,0.702,0.705,0,-6.666,1,0.0543,0.258,5.93e-06,0.0879,0.743,154.911,213445,0.9918032786885244
3/23/19,"Wake Up In The Sky, Gucci Mane X Bruno Mars X Kodak Black",Wake Up In The Sky,Gucci Mane X Bruno Mars X Kodak Black,0.799,0.579,4,-5.144,0,0.0487,0.00381,0,0.367,0.363,142.987,203161,0.9912023460410556
12/8/18,"Nonstop, Drake",Nonstop,Drake,0.912,0.412,7,-8.074,1,0.123,0.0165,0.0126,0.104,0.423,154.983,238614,0.9877551020408164
11/16/19,"You Need To Calm Down, Taylor Swift",You Need To Calm Down,Taylor Swift,0.771,0.671,2,-5.617,1,0.0553,0.00929,0,0.0637,0.714,85.026,171360,0.9865771812080536
2/28/15,"Don't, Ed Sheeran",Don't,Ed Sheeran,0.798,0.676,6,-5.041,1,0.0442,0.0902,0,0.0894,0.843,101.956,219947,0.9855513307984792
4/7/18,"No Limit, G-Eazy",No Limit,G-Eazy,0.838,0.771,1,-3.791,1,0.244,0.0117,0,0.0853,0.405,175.957,245387,0.9830508474576272
5/24/14,"Burn, Ellie Goulding",Burn,Ellie Goulding,0.555,0.772,1,-5.007,1,0.0523,0.315,0,0.105,0.346,86.921,231213,0.9825625473843822
9/27/14,"Summer, Calvin Harris",Summer,Calvin Harris,0.596,0.856,4,-3.556,0,0.0346,0.0211,0.0178,0.141,0.743,127.949,222533,0.981132075
6/21/14,"Show Me, Kid Ink",Show Me,Kid Ink,0.711,0.508,7,-7.299,1,0.0502,0.0355,0,0.141,0.663,98.098,217800,0.9806122448979592
5/14/16,"Little Red Corvette, Prince",Little Red Corvette,Prince,0.789,0.808,1,-6.176,1,0.0881,0.148,1.32e-05,0.84,0.803,123.011,188373,0.979591837
8/31/13,"I Love It, Icona Pop",I Love It,Icona Pop,0.711,0.906,8,-2.671,1,0.0284,0.00952,1.64e-05,0.153,0.824,125.916,157153,0.979045402
11/9/13,"Cups (Pitch Perfect's When I'm Gone), Anna Kendrick",Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,0.878,0.455,0,-8.845,1,0.077,0.0462,0.00484,0.0353,0.79,129.953,128013,0.9758064516129032
3/3/18,"Gucci Gang, Lil Pump",Gucci Gang,Lil Pump,0.936,0.523,5,-6.71,1,0.0597,0.239,0,0.117,0.699,119.889,124056,0.9752650176678443
12/28/13,"Summertime Sadness, Lana Del Rey",Summertime Sadness,Lana Del Rey,0.566,0.647,1,-6.815,0,0.0335,0.0477,0,0.121,0.22,111.96,264773,0.9742173112338858
3/19/11,"Teenage Dream, Katy Perry",Teenage Dream,Katy Perry,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,227741,0.972972973
4/6/13,"Beauty And A Beat, Justin Bieber",Beauty And A Beat,Justin Bieber,0.601,0.843,0,-4.87,1,0.0593,0.000704,5.27e-05,0.0681,0.534,128.002,227987,0.9729729729729728
3/4/17,"Starving, Hailee Steinfeld",Starving,Hailee Steinfeld,0.728,0.616,4,-4.238,1,0.0645,0.378,0,0.105,0.508,99.962,181880,0.9711316397228638
8/12/17,"Numb, Linkin Park",Numb,Linkin Park,0.496,0.863,9,-4.153,1,0.0381,0.0046,0,0.639,0.243,110.018,185587,0.9705882352941176
3/7/20,"Trampoline, SHAED",Trampoline,SHAED,0.619,0.459,7,-5.782,0,0.0334,0.56,0,0.137,0.498,126.803,184280,0.966327827
4/6/19,"Taki Taki, DJ Snake",Taki Taki,DJ Snake,0.842,0.801,8,-4.167,0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500,0.964336662
3/21/15,"Love Me Harder, Ariana Grande",Love Me Harder,Ariana Grande,0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.24,98.992,236133,0.9641434262948207
10/21/17,"Redbone, Childish Gambino",Redbone,Childish Gambino,0.745,0.353,1,-10.614,1,0.0983,0.174,0.00662,0.118,0.598,160.111,326933,0.9631840796019902
10/29/16,"Just Like Fire, P!nk",Just Like Fire,P!nk,0.632,0.702,7,-5.92,1,0.148,0.0114,0,0.108,0.523,162.958,215414,0.9629629629629628
11/12/16,"Controlla, Drake",Controlla,Drake,0.59,0.468,10,-11.083,0,0.185,0.0789,0,0.101,0.349,92.287,245227,0.9615931721194878
6/8/13,"Daylight, Maroon 5",Daylight,Maroon 5,0.657,0.679,2,-5.511,1,0.0269,0.00246,0,0.211,0.331,120.007,225307,0.9585889570552149
11/15/14,"Latch, Disclosure",Latch,Disclosure,0.729,0.735,1,-5.455,1,0.0919,0.0178,0.000193,0.089,0.544,121.986,255867,0.9569420035149384
4/23/11,"Yeah 3X, Chris Brown",Yeah 3X,Chris Brown,0.705,0.882,11,-3.201,0,0.0445,0.000369,1.16e-06,0.0934,0.7,130,241667,0.9510489510489512
5/5/18,"Let You Down, NF",Let You Down,NF,0.662,0.714,5,-5.68,0,0.121,0.312,0,0.179,0.464,147.997,212120,0.9509433962264152
2/12/11,"I Like It, Enrique Iglesias",I Like It,Enrique Iglesias,0.646,0.94,10,-2.856,0,0.0838,0.0209,0,0.0691,0.704,129.011,231787,0.95
3/2/13,"I Cry, Flo Rida",I Cry,Flo Rida,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79e-06,0.315,0.763,126.035,223800,0.9483870967741936
4/1/17,"Caroline, Amine",Caroline,Amine,0.94,0.335,5,-10.179,0,0.505,0.17,0,0.262,0.707,120.04,209640,0.9480048367593712
8/17/13,"My Songs Know What You Did In The Dark (Light Em Up), Fall Out Boy",My Songs Know What You Did In The Dark (Light Em Up),Fall Out Boy,0.558,0.924,9,-4.341,0,0.064,0.0271,3.32e-06,0.537,0.567,151.99,186827,0.946778711
8/9/14,"Not A Bad Thing, Justin Timberlake",Not A Bad Thing,Justin Timberlake,0.308,0.563,0,-9.169,1,0.0719,0.527,4.58e-06,0.134,0.109,85.901,688453,0.9453125
5/2/15,"Only, Nicki Minaj",Only,Nicki Minaj,0.573,0.495,8,-7.245,0,0.592,0.405,0,0.0969,0.255,179.196,312027,0.9441087613293052
9/29/12,"Scream, Usher",Scream,Usher,0.616,0.862,7,-5.18,0,0.0973,0.00117,0,0.179,0.569,127.992,234693,0.9423076923076924
6/30/18,"Pray For Me, The Weeknd",Pray For Me,The Weeknd,0.732,0.678,2,-4.977,1,0.0886,0.0867,2.41e-05,0.112,0.196,100.626,211421,0.9411764705882352
4/7/18,"Love., Kendrick Lamar",Love.,Kendrick Lamar,0.8,0.585,10,-7.343,1,0.0924,0.264,0,0.153,0.779,126.058,213400,0.9403254972875226
8/18/12,"Feel So Close, Calvin Harris",Feel So Close,Calvin Harris,0.707,0.924,7,-2.842,1,0.031,0.000972,0.00703,0.204,0.919,127.937,206413,0.934993084
7/18/20,"High Fashion, Roddy Ricch",High Fashion,Roddy Ricch,0.831,0.499,11,-8.442,0,0.114,0.269,0,0.3,0.511,97.956,220487,0.9333333333333332
2/16/13,"Clique, Kanye West, Jay-Z, Big Sean",Clique,"Kanye West, Jay-Z, Big Sean",0.66,0.539,9,-5.947,0,0.324,0.0534,0,0.222,0.307,109.318,293613,0.9289827255278312
11/24/12,"Give Your Heart A Break, Demi Lovato",Give Your Heart A Break,Demi Lovato,0.651,0.695,6,-3.218,1,0.0487,0.23,0,0.144,0.569,123.008,205347,0.928377153
7/27/13,"Heart Attack, Demi Lovato",Heart Attack,Demi Lovato,0.504,0.785,8,-4.802,1,0.104,0.0738,0,0.239,0.502,173.968,210840,0.9280742459396752
5/4/13,"Little Talks, Of Monsters And Men",Little Talks,Of Monsters And Men,0.457,0.757,1,-5.177,1,0.032,0.0206,0,0.146,0.417,102.961,266600,0.9271629778672033
10/5/19,"Speechless, Dan + Shay",Speechless,Dan + Shay,0.616,0.438,1,-5.968,1,0.0298,0.356,0,0.24,0.386,135.929,213387,0.9269988412514484
4/12/14,"Brave, Sara Bareilles",Brave,Sara Bareilles,0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,0.926470588
12/22/18,"God Is A Woman, Ariana Grande",God Is A Woman,Ariana Grande,0.602,0.658,1,-5.934,1,0.0558,0.0233,6e-05,0.237,0.268,145.031,197547,0.9254302103250478
4/28/18,"Him, G-Eazy",Him,G-Eazy,0.589,0.731,2,-6.343,1,0.0868,0.0534,0,0.308,0.191,87.908,268867,0.924574209
7/25/15,"G.D.F.R., Flo Rida",G.D.F.R.,Flo Rida,0.655,0.837,5,-4.004,1,0.0625,0.000659,0.00485,0.156,0.694,145.914,187440,0.921745673
5/9/15,"Riptide, Vance Joy",Riptide,Vance Joy,0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.51,101.654,204280,0.9210275927687916
3/30/13,"Adorn, Miguel",Adorn,Miguel,0.625,0.576,11,-5.693,0,0.175,0.0543,4.07e-05,0.187,0.235,179.063,193147,0.91512605
6/27/15,"Time Of Our Lives, Pitbull",Time Of Our Lives,Pitbull,0.721,0.802,1,-5.797,1,0.0583,0.0921,0,0.694,0.724,124.022,229360,0.913533835
10/15/11,"Motivation, Kelly Rowland",Motivation,Kelly Rowland,0.744,0.672,9,-5.589,0,0.0418,0.187,0.000123,0.105,0.266,140.889,230560,0.911078717
3/8/14,"23, Mike WiLL Made-It",23,Mike WiLL Made-It,0.859,0.599,9,-5.254,1,0.0614,0.000362,8.2e-06,0.13,0.319,140.005,252520,0.908934708
5/21/11,"6 Foot 7 Foot, Lil Wayne",6 Foot 7 Foot,Lil Wayne,0.364,0.752,2,-5.429,1,0.304,0.0007,0,0.318,0.606,79.119,248587,0.9074074074074072
10/4/14,"Wiggle, Jason Derulo",Wiggle,Jason Derulo,0.697,0.621,9,-6.886,0,0.25,0.0802,0,0.162,0.721,81.946,193296,0.9
2/16/19,"Trip, Ella Mai",Trip,Ella Mai,0.477,0.61,11,-5.628,0,0.144,0.225,0,0.107,0.358,79.882,213993,0.8977832512315271
12/16/17,"Rake It Up, Yo Gotti",Rake It Up,Yo Gotti,0.91,0.444,1,-8.126,0,0.344,0.022,0,0.137,0.53,149.953,276333,0.8962962962962963
10/26/13,"Love Somebody, Maroon 5",Love Somebody,Maroon 5,0.675,0.792,1,-6.303,1,0.0368,0.145,0,0.12,0.395,120.016,229813,0.8927125506072874
12/6/14,"Bailando, Enrique Iglesias",Bailando,Enrique Iglesias,0.723,0.777,7,-3.503,1,0.108,0.0426,3.68e-06,0.0451,0.961,91.017,243413,0.8849557522123894
5/24/14,"The Man, Aloe Blacc",The Man,Aloe Blacc,0.308,0.769,11,-7.256,0,0.065,0.0331,0,0.214,0.488,81.853,254880,0.8849557522123894
5/14/16,"1999, Prince",1999,Prince,0.864,0.826,10,-5.496,1,0.0814,0.23,2.36e-06,0.0663,0.596,118.955,373747,0.8823529411764706
11/30/13,"Livin' On A Prayer, Bon Jovi",Livin' On A Prayer,Bon Jovi,0.532,0.887,0,-3.757,1,0.0335,0.0778,0.000214,0.294,0.795,122.511,249293,0.88
11/17/18,"Back To You, Selena Gomez",Back To You,Selena Gomez,0.601,0.724,6,-4.856,1,0.0486,0.0945,1.68e-06,0.12,0.508,102.061,207905,0.8790637191157348
7/20/13,"Feel This Moment, Pitbull",Feel This Moment,Pitbull,0.673,0.758,7,-3.632,1,0.158,0.039,0,0.341,0.542,135.956,229507,0.87804878
4/30/11,"Stereo Love, Edward Maya",Stereo Love,Edward Maya,0.799,0.783,1,-3.896,0,0.0322,0.0346,0.0186,0.0757,0.586,127.041,184573,0.8780487804878049
2/25/12,"Mr. Know It All, Kelly Clarkson",Mr. Know It All,Kelly Clarkson,0.676,0.807,5,-5.131,1,0.029,0.0284,0,0.0701,0.443,95.956,232520,0.8758278145695364
3/24/12,"Love You Like A Love Song, Selena Gomez",Love You Like A Love Song,Selena Gomez,0.858,0.678,1,-3.87,0,0.0469,0.0761,0,0.0741,0.922,117.009,188453,0.8756822316555488
8/1/15,"Somebody, Natalie La Rose",Somebody,Natalie La Rose,0.83,0.52,0,-8.714,1,0.0376,0.000792,1.25e-05,0.0656,0.735,104.99,189907,0.8745148771021993
9/12/15,"B**** Better Have My Money, Rihanna",B**** Better Have My Money,Rihanna,0.781,0.728,1,-4.981,1,0.0621,0.0509,1.94e-06,0.257,0.395,102.99,219306,0.8729372937293728
6/20/20,"My Oh My, Camila Cabello",My Oh My,Camila Cabello,0.724,0.491,8,-6.024,1,0.0296,0.018,1.29e-05,0.0887,0.383,105.046,170746,0.8709677419354839
9/5/15,"Talking Body, Tove Lo",Talking Body,Tove Lo,0.736,0.761,4,-5.449,0,0.0338,0.0966,0,0.0823,0.114,119.999,238427,0.8704061895551257
2/23/13,"Let Me Love You (Until You Learn To Love Yourself), Ne-Yo",Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,0.658,0.677,5,-6.628,1,0.0393,0.248,0,0.368,0.248,124.91,251627,0.8691796008869179
10/15/16,"H.O.L.Y., Florida Georgia Line",H.O.L.Y.,Florida Georgia Line,0.523,0.666,7,-4.081,0,0.0327,0.401,0,0.0728,0.564,78.077,194187,0.8627450980392157
10/22/11,"Dirt Road Anthem, Jason Aldean",Dirt Road Anthem,Jason Aldean,0.68,0.74,2,-5.064,1,0.0355,0.342,1.81e-06,0.117,0.644,127.024,229400,0.8627218934911242
6/2/12,"Paradise, Coldplay",Paradise,Coldplay,0.449,0.585,5,-6.761,1,0.0268,0.0509,8.75e-05,0.0833,0.212,139.631,278719,0.8612279226240538
6/8/19,"A Lot, 21 Savage",A Lot,21 Savage,0.837,0.636,1,-7.643,1,0.086,0.0395,0.00125,0.342,0.274,145.972,288624,0.8546042003231017
8/6/16,"Never Forget You, Zara Larsson",Never Forget You,Zara Larsson,0.583,0.732,11,-5.728,0,0.0457,0.00312,9.86e-06,0.269,0.276,145.992,213428,0.8518518518518519
5/18/13,"F**kin Problems, A$AP Rocky",F**kin Problems,A$AP Rocky,0.853,0.693,1,-6.87,1,0.275,0.0239,0,0.11,0.662,95.967,233787,0.8496503496503496
10/10/20,"Chasin' You, Morgan Wallen",Chasin' You,Morgan Wallen,0.631,0.591,7,-5.785,1,0.0277,0.657,0,0.11,0.489,97.074,205453,0.8492791612057669
5/12/12,"Domino, Jessie J",Domino,Jessie J,0.757,0.547,7,-4.573,1,0.0355,0.0115,0,0.0445,0.793,126.977,231693,0.8486377396569122
4/21/12,"Not Over You, Gavin DeGraw",Not Over You,Gavin DeGraw,0.63,0.894,10,-4.592,1,0.0544,0.255,0,0.181,0.364,142.051,218520,0.8454106280193237
8/22/15,"Take Your Time, Sam Hunt",Take Your Time,Sam Hunt,0.558,0.719,11,-5.603,1,0.0419,0.101,0,0.212,0.483,158.031,243707,0.8441879637262985
3/31/12,"Dance (A$$), Big Sean",Dance (A$$),Big Sean,0.787,0.73,11,-6.788,0,0.35,0.0276,0.00157,0.0828,0.739,159.825,220293,0.8323699421965318
4/20/13,"Try, P!nk",Try,P!nk,0.674,0.628,2,-7.079,1,0.03,0.00144,0,0.0944,0.552,103.998,247907,0.8311688311688312
1/17/15,"Anaconda, Nicki Minaj",Anaconda,Nicki Minaj,0.964,0.605,9,-6.223,1,0.179,0.0668,7.78e-06,0.214,0.646,129.994,260240,0.8273504273504273
5/26/12,"Rack City, Tyga",Rack City,Tyga,0.929,0.339,1,-10.881,1,0.371,0.0373,1.96e-05,0.187,0.273,98.986,203200,0.8256274768824305
12/26/20,"It's The Most Wonderful Time Of The Year, Andy Williams",It's The Most Wonderful Time Of The Year,Andy Williams,0.24,0.598,7,-8.435,1,0.0369,0.766,0,0.117,0.776,201.629,151933,0.8221153846153846
5/18/19,"You Say, Lauren Daigle",You Say,Lauren Daigle,0.494,0.632,5,-6.89,1,0.0342,0.682,0,0.0869,0.0797,147.873,274693,0.8206835330670217
12/26/20,"The Christmas Song (Merry Christmas To You), Nat King Cole",The Christmas Song (Merry Christmas To You),Nat King Cole,0.319,0.21,1,-15.231,1,0.0341,0.92,8.06e-05,0.138,0.209,78.696,192160,0.8189655172413792
7/7/18,"Walk It Talk It, Migos",Walk It Talk It,Migos,0.907,0.633,2,-5.145,1,0.184,0.0876,2.6e-06,0.106,0.395,145.914,276147,0.8161888701517707
7/22/17,"Tunnel Vision, Kodak Black",Tunnel Vision,Kodak Black,0.497,0.489,11,-7.724,0,0.294,0.0576,9.91e-05,0.122,0.231,171.853,268187,0.814663951
9/19/20,"Death Bed, Powfu",Death Bed,Powfu,0.726,0.431,8,-8.765,0,0.135,0.731,0,0.696,0.348,144.026,173333,0.8144578313253013
4/4/15,"No Type, Rae Sremmurd",No Type,Rae Sremmurd,0.891,0.486,6,-7.803,1,0.159,0.0158,3.78e-06,0.0925,0.239,125.01,200080,0.8125
5/25/13,"Sweet Nothing, Calvin Harris",Sweet Nothing,Calvin Harris,0.573,0.929,8,-3.942,0,0.109,0.197,0.000112,0.0567,0.582,127.934,212560,0.810901001
12/19/15,"My Way, Fetty Wap",My Way,Fetty Wap,0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.147,0.537,128.077,213053,0.8107202680067003
1/29/11,"Club Can't Handle Me, Flo Rida",Club Can't Handle Me,Flo Rida,0.616,0.869,0,-3.911,1,0.0327,0.0283,0,0.064,0.473,127.966,234560,0.8100558659217878
4/30/16,"Die A Happy Man, Thomas Rhett",Die A Happy Man,Thomas Rhett,0.595,0.389,2,-9.245,1,0.0349,0.418,1.39e-06,0.116,0.4,166.052,227427,0.8086253369272236
3/7/20,"Only Human, Jonas Brothers",Only Human,Jonas Brothers,0.795,0.496,0,-5.883,1,0.0722,0.108,0,0.0645,0.874,94.01,183000,0.8069738480697385
1/21/17,"Unsteady, X Ambassadors",Unsteady,X Ambassadors,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,193547,0.8066992323796232
7/13/19,"Please Me, Cardi B",Please Me,Cardi B,0.747,0.57,1,-6.711,1,0.081,0.0642,0,0.0832,0.65,133.992,200890,0.8064516129032258
9/9/17,"Castle On The Hill, Ed Sheeran",Castle On The Hill,Ed Sheeran,0.461,0.834,2,-4.868,1,0.0989,0.0232,1.14e-05,0.14,0.471,135.007,261154,0.8054733727810651
11/5/11,"I Wanna Go, Britney Spears",I Wanna Go,Britney Spears,0.696,0.546,5,-6.55,1,0.0414,0.00379,3.8e-06,0.332,0.787,130.002,210267,0.8048289738430583
2/22/20,"Hot, Young Thug",Hot,Young Thug,0.855,0.651,0,-8.044,0,0.235,0.063,0,0.0772,0.559,111.997,193027,0.8038049940546967
12/26/20,"Lemonade, Internet Money",Lemonade,Internet Money,0.8,0.658,1,-6.142,0,0.079,0.25,0,0.111,0.462,140.042,195429,0.801980198
8/23/14,"Ain't It Fun, Paramore",Ain't It Fun,Paramore,0.606,0.893,9,-3.681,1,0.0987,0.154,4.18e-05,0.021,0.671,103.985,296520,0.8011126564673157
2/25/17,"The Greatest, Sia",The Greatest,Sia,0.639,0.785,10,-6.167,0,0.174,0.0174,0.00107,0.0512,0.686,191.95,210920,0.800302572
8/11/18,"Whatever It Takes, Imagine Dragons",Whatever It Takes,Imagine Dragons,0.672,0.655,10,-5.021,0,0.0311,0.0362,0,0.117,0.556,134.945,201240,0.8002195389681668
6/11/16,"One Call Away, Charlie Puth",One Call Away,Charlie Puth,0.667,0.613,1,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,194453,0.7943595769682725
11/5/16,"For Free, DJ Khaled",For Free,DJ Khaled,0.916,0.571,10,-8.241,0,0.2,0.0173,1.11e-06,0.153,0.498,103.521,183695,0.7920792079207921
4/16/16,"White Iverson, Post Malone",White Iverson,Post Malone,0.675,0.562,7,-7.678,1,0.0352,0.233,0,0.0816,0.309,130.098,256533,0.791556728
9/14/13,"Power Trip, J. Cole",Power Trip,J. Cole,0.667,0.608,1,-7.054,1,0.216,0.324,0.000198,0.426,0.475,99.992,241160,0.7845149253731344
5/14/16,"Kiss, Prince And The Revolution",Kiss,Prince And The Revolution,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,226240,0.7843137254901961
8/30/14,"This Is How We Roll, Florida Georgia Line",This Is How We Roll,Florida Georgia Line,0.555,0.931,8,-2.969,1,0.0367,0.016,0,0.405,0.723,132.085,220907,0.7816550348953142
5/12/12,"International Love, Pitbull",International Love,Pitbull,0.67,0.855,0,-3.035,0,0.0499,0.0124,0,0.335,0.648,120.05,227280,0.7815028901734105
2/16/19,"Breathin, Ariana Grande",Breathin,Ariana Grande,0.568,0.656,8,-5.413,1,0.0433,0.0211,1.37e-05,0.213,0.364,100.049,198160,0.7793017456359103
5/9/15,"I Don't Mind, Usher",I Don't Mind,Usher,0.87,0.464,4,-8.337,1,0.178,0.205,0,0.0902,0.457,112.974,251989,0.7790868924889545
6/9/18,"Ric Flair Drip, Offset",Ric Flair Drip,Offset,0.88,0.428,9,-8.28,1,0.206,0.149,5.05e-05,0.114,0.333,100.007,172800,0.7769423558897244
8/29/20,"Toosie Slide, Drake",Toosie Slide,Drake,0.834,0.454,1,-9.75,0,0.201,0.321,6.15e-06,0.114,0.837,81.618,247059,0.7766990291262135
3/24/12,"Work Out, J. Cole",Work Out,J. Cole,0.831,0.427,2,-6.903,1,0.106,0.0531,0,0.307,0.216,93.004,235320,0.7762376237623763
3/26/11,"Back To December, Taylor Swift",Back To December,Taylor Swift,0.497,0.635,2,-3.927,1,0.0273,0.00621,0,0.117,0.203,142.063,294190,0.7761194029850746
5/13/17,"Mercy, Shawn Mendes",Mercy,Shawn Mendes,0.555,0.662,11,-4.952,0,0.0827,0.125,0,0.111,0.356,148.128,208733,0.7745839636913767
9/1/18,"In My Blood, Shawn Mendes",In My Blood,Shawn Mendes,0.622,0.712,5,-7.321,1,0.066,0.0573,0,0.13,0.487,140.025,211360,0.7733918128654971
7/22/17,"T-Shirt, Migos",T-Shirt,Migos,0.865,0.687,10,-3.744,0,0.217,0.242,0,0.158,0.486,139.023,242407,0.7725587144622992
3/19/16,"Antidote, Travis Scott",Antidote,Travis Scott,0.713,0.526,1,-5.046,1,0.032,0.00767,0.000148,0.124,0.131,131.05,262693,0.7716894977168949
6/24/17,"Rockabye, Clean Bandit",Rockabye,Clean Bandit,0.72,0.763,9,-4.068,0,0.0523,0.406,0,0.18,0.742,101.965,251088,0.7673684210526316
12/1/18,"I Like Me Better, Lauv",I Like Me Better,Lauv,0.753,0.505,9,-7.621,1,0.255,0.534,2.58e-06,0.104,0.419,91.972,197437,0.7668795620437957
8/15/15,"Elastic Heart, Sia",Elastic Heart,Sia,0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.499,130.075,257200,0.7653061224489796
12/26/20,"A Holly Jolly Christmas, Burl Ives",A Holly Jolly Christmas,Burl Ives,0.683,0.375,0,-13.056,1,0.0303,0.579,0,0.076,0.888,140.467,135533,0.7630922693266833
5/7/16,"Hands To Myself, Selena Gomez",Hands To Myself,Selena Gomez,0.811,0.499,5,-7.161,0,0.118,0.0147,2.44e-06,0.342,0.466,111.016,200680,0.7604562737642585
4/11/20,"Woah, Lil Baby",Woah,Lil Baby,0.883,0.599,11,-5.551,1,0.248,0.0177,0,0.179,0.413,142.976,183011,0.7564322469982847
